,Unnamed: 0,street_address,city,state,zip_code,lat,lon,misc_notes,phone_number,MONDAY_is_closed,MONDAY_open,MONDAY_close,TUESDAY_is_closed,TUESDAY_open,TUESDAY_close,WEDNESDAY_is_closed,WEDNESDAY_open,WEDNESDAY_close,THURSDAY_is_closed,THURSDAY_open,THURSDAY_close,FRIDAY_is_closed,FRIDAY_open,FRIDAY_close,SATURDAY_is_closed,SATURDAY_open,SATURDAY_close,SUNDAY_is_closed,SUNDAY_open,SUNDAY_close,geometry,county,STATEFP,COUNTYFP
3105,3105,421 Putnam Pike,Greenville,RI,2828,41.8705678,-71.52728,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14012316710,False,1000.0,100.0,False,1000.0,100.0,False,1000.0,100.0,False,1000.0,100.0,False,1000.0,100.0,False,1000.0,100.0,False,1000.0,100.0,POINT (-71.52728 41.8705678),Providence,44,007
3106,3106,1477 Atwood Ave,Johnston,RI,2919,41.82246429526068,-71.4979532266853,,14012743107,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2200.0,POINT (-71.4979532266853 41.82246429526068),Providence,44,007
3107,3107,1387 West Main Road,Middletown,RI,2842,41.53699861986301,-71.29156160836897,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14018465350,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-71.29156160836897 41.53699861986301),Newport,44,005
3108,3108,420 Broad St,Providence,RI,2907,41.81221462225171,-71.4213463833742,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14014212424,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2200.0,POINT (-71.4213463833742 41.81221462225171),Providence,44,007
3109,3109,805 North Main,Providence,RI,2904,41.84187835373227,-71.4075237446429,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14012723950,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2100.0,POINT (-71.4075237446429 41.84187835373227),Providence,44,007
3110,3110,29 Newport Avenue,Rumford,RI,2916,41.858866836772506,-71.35499983641405,,14017243210,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,0.0,False,1030.0,0.0,False,1030.0,2300.0,POINT (-71.35499983641405 41.85886683677251),Providence,44,007
3111,3111,139 Old Tower Hill Road,Wakefield,RI,2879,41.44188527167432,-71.48312446649845,Drive-Thru and Carry Out available. Dining Room closed,14017889143,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2300.0,POINT (-71.48312446649845 41.44188527167432),Washington,44,009
3112,3112,767 Airport Road,Warwick,RI,2886,41.7329160670684,-71.43486868890284,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14017399088,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-71.43486868890284 41.7329160670684),Kent,44,003
3113,3113,305 Quaker Lane,West Warwick,RI,2893,41.687466393633024,-71.50141346571196,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14018210556,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2100.0,POINT (-71.50141346571196 41.68746639363302),Kent,44,003
3114,3114,137 Clinton Street,Woonsocket,RI,2895,42.00447055815605,-71.51094986259483,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",14017690022,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2100.0,POINT (-71.51094986259483 42.00447055815605),Providence,44,007
3115,3115,105 West Greenwood St,Abbeville,SC,29620,34.17264142429821,-82.37528218956662,,18644599821,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.37528218956662 34.17264142429821),Abbeville,45,001
3116,3116,"1406 Richland Avenue, W",Aiken,SC,29801,33.56602624703723,-81.73790134658611,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18036480231,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.73790134658611 33.56602624703723),Aiken,45,003
3117,3117,991 Pine Log Road,Aiken,SC,29803,33.52239289875264,-81.72160181796824,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18036485700,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.72160181796824 33.52239289875264),Aiken,45,003
3118,3118,2701 N. Main Street,Anderson,SC,29621,34.52941232981724,-82.66137625794236,,18642613335,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.66137625794236 34.52941232981724),Anderson,45,007
3119,3119,653 Highway 28 By-Pass,Anderson,SC,29624,34.48945446083924,-82.67568304819973,,18642246444,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.67568304819973 34.48945446083924),Anderson,45,007
3120,3120,10444 Dunbarton Boulevard,Barnwell,SC,29812,33.24418710493562,-81.37568199552834,Drive-Thru and Carry Out available. Dining Room closed,18032591823,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2230.0,False,1030.0,2230.0,False,1030.0,2130.0,POINT (-81.37568199552834 33.24418710493562),Barnwell,45,011
3121,3121,211 Robert Smalls Parkway,Beaufort,SC,29906,32.4292741,-80.719471,Drive-Thru and Carry Out available. Dining Room closed,18439822900,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2230.0,False,1030.0,2230.0,False,1030.0,2130.0,POINT (-80.719471 32.4292741),Beaufort,45,013
3122,3122,326 S. Main Street,Belton,SC,29627,34.51740960738412,-82.48911445580235,,18643385120,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.48911445580235 34.51740960738412),Anderson,45,007
3123,3123,477 15-401 By Pass West,Bennettsville,SC,29512,34.60522710384243,-79.69527798834326,,18434798015,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-79.69527798834326 34.60522710384243),Marlboro,45,069
3124,3124,1073 Sumter Highway,Bishopville,SC,29010,34.19767418021262,-80.2762637042818,,18034284244,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.2762637042818 34.19767418021262),Lee,45,061
3125,3125,2 Mallett Way,Bluffton,SC,29910,32.26551088314185,-80.85937113735872,,18437578894,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-80.85937113735872 32.26551088314185),Beaufort,45,013
3126,3126,206 Blythewood Road,Blythewood,SC,29016,34.21456894773208,-80.97862676380635,Drive-Thru and Carry Out available. Dining Room closed,18037543747,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.97862676380635 34.21456894773208),Richland,45,079
3127,3127,4004 Highway 9,Boiling Springs,SC,29316,35.04974246558548,-81.9858706239252,,18647543993,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1000.0,2200.0,POINT (-81.98587062392519 35.04974246558548),Spartanburg,45,083
3128,3128,101 E. Dekalb Street,Camden,SC,29020,34.246739511022184,-80.59550670552255,,18034323651,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,POINT (-80.59550670552255 34.24673951102218),Kershaw,45,055
3129,3129,220 Spring Street,Charleston,SC,29403,32.78740228142797,-79.9537716036292,Drive-Thru and Carry Out available. Dining Room closed,18437220659,False,1000.0,200.0,False,1000.0,200.0,False,1000.0,200.0,False,1000.0,200.0,False,1000.0,300.0,False,1000.0,300.0,False,1000.0,200.0,POINT (-79.95377160362921 32.78740228142797),Charleston,45,019
3130,3130,5890 Rivers Ave,Charleston,SC,29406,32.902612400068044,-80.01863702521803,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18435541734,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,POINT (-80.01863702521803 32.90261240006804),Charleston,45,019
3131,3131,427 Chesterfield Highway,Cheraw,SC,29520,34.69302646936406,-79.90846798265557,Drive-Thru and Carry Out available. Dining Room closed,18435373371,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-79.90846798265557 34.69302646936406),Chesterfield,45,025
3132,3132,"1607 Ja Cochran, Hwy 72 Bypass",Chester,SC,29706,34.69606393201327,-81.19359910784078,Drive-Thru and Carry Out available. Dining Room closed,18033771515,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-81.19359910784078 34.69606393201327),Chester,45,023
3133,3133,118 Pinnacle St,Clemson,SC,29631,34.68973553856816,-82.82507092129231,,18646541598,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.82507092129231 34.68973553856816),Pickens,45,077
3134,3134,105 W. Carolina Avenue,Clinton,SC,29325,34.47223221121475,-81.8823887760401,,18648330524,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.8823887760401 34.47223221121475),Laurens,45,059
3135,3135,958 Bethel Street,Clover,SC,29710,35.10610502479153,-81.2095548055052,,18032221221,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2100.0,POINT (-81.20955480550521 35.10610502479153),York,45,091
3136,3136,10125 Two Notch Rd,Columbia,SC,29223,34.11548552242336,-80.88582322390721,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18037882372,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.88582322390721 34.11548552242336),Richland,45,079
3137,3137,2104 Broad River Road,Columbia,SC,29210,34.037683700800535,-81.09085496148458,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18037724330,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.09085496148458 34.03768370080054),Richland,45,079
3138,3138,2340 Decker Blvd,Columbia,SC,29206,34.05527268279443,-80.94766889198979,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18037884355,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.94766889198979 34.05527268279443),Richland,45,079
3139,3139,2349 Taylor Street,Columbia,SC,29204,34.01274243700595,-81.01703709318684,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18032541616,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.01703709318684 34.01274243700595),Richland,45,079
3140,3140,2711 Clemson Road,Columbia,SC,29229,34.1396369,-80.9355697,,18039396043,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.9355697 34.1396369),Richland,45,079
3141,3141,7351 Garners Ferry Road,Columbia,SC,29209,33.96972212015275,-80.94835854227767,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18037831219,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.94835854227767 33.96972212015275),Richland,45,079
3142,3142,1624 Church Street,Conway,SC,29526,33.84768561776531,-79.06599757977959,Drive-Thru and Carry Out available. Dining Room closed,18434388499,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-79.06599757977959 33.84768561776531),Horry,45,051
3143,3143,979 Governor Williams Highway,Darlington,SC,29532,34.28357248202691,-79.86098298412139,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18433932584,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2100.0,POINT (-79.86098298412139 34.28357248202691),Darlington,45,031
3144,3144,808 Highway 301 North,Dillon,SC,29536,34.42315763739597,-79.36570728079944,Drive-Thru and Carry Out available. Dining Room closed,18437745402,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-79.36570728079944 34.42315763739597),Dillon,45,033
3145,3145,1540 East Main St,Duncan,SC,29334,34.90890898607622,-82.10273636351093,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18644338536,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1000.0,2100.0,POINT (-82.10273636351093 34.90890898607622),Spartanburg,45,083
3146,3146,5708 Calhoun Memorial Highway,Easley,SC,29640,34.82558009022644,-82.57137425056537,,18648594817,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.57137425056537 34.82558009022644),Pickens,45,077
3147,3147,1601 South Irby Street,Florence,SC,29505,34.16409460872691,-79.76552487319941,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18436792873,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2100.0,POINT (-79.76552487319941 34.16409460872691),Florence,45,041
3148,3148,2060 W. Evans St,Florence,SC,29501,34.19271308804368,-79.8076510963125,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18436792870,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2230.0,False,1000.0,2230.0,False,1000.0,2100.0,POINT (-79.8076510963125 34.19271308804368),Florence,45,041
3149,3149,516 E. Palmetto,Florence,SC,29506,34.19391539236935,-79.75960416873455,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18436792872,False,1000.0,2100.0,False,1000.0,2130.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-79.75960416873455 34.19391539236935),Florence,45,041
3150,3150,1367 W. Floyd Baker Boulevard,Gaffney,SC,29341,35.085547341606514,-81.66025480542335,Drive-Thru and Carry Out available. Dining Room closed,18644897011,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.66025480542335 35.08554734160651),Cherokee,45,021
3151,3151,2130 Highmarket St,Georgetown,SC,29440,33.38013867304261,-79.29989230795762,,18435466037,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2200.0,POINT (-79.29989230795762 33.38013867304261),Georgetown,45,043
3152,3152,108 S. Goose Creek Boulevard,Goose Creek,SC,29445,32.99309544553111,-80.03969774917778,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18435534441,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2100.0,POINT (-80.03969774917778 32.99309544553111),Berkeley,45,015
3153,3153,1466 Woodruff Road,Greenville,SC,29607,34.82021314779643,-82.28085606727558,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18644589103,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-82.28085606727558 34.82021314779643),Greenville,45,045
3154,3154,3200 N. Pleasantburg Drive,Greenville,SC,29609,34.889677903968895,-82.39896489757064,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18642358126,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-82.39896489757064 34.8896779039689),Greenville,45,045
3155,3155,6102 White Horse Rd,Greenville,SC,29611,34.85276645103379,-82.45181379013735,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18642691060,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-82.45181379013735 34.85276645103379),Greenville,45,045
3156,3156,1300 S. Main Street,Greenwood,SC,29646,34.17744329946475,-82.1522242275953,,18642292011,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.1522242275953 34.17744329946475),Greenwood,45,047
3157,3157,"219 By Pass, 72 NW",Greenwood,SC,29649,34.212563,-82.175002,,18642292421,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.17500200000001 34.212563),Greenwood,45,047
3158,3158,1329 W Wade Hampton Blvd,Greer,SC,29650,34.94062342728649,-82.26160405896859,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18648481801,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,POINT (-82.26160405896859 34.94062342728649),Greenville,45,045
3159,3159,708 Elm Street,Hampton,SC,29924,32.85962246432345,-81.09917860347049,,18039433446,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2230.0,False,1030.0,2230.0,False,1030.0,2130.0,POINT (-81.09917860347049 32.85962246432345),Hampton,45,049
3160,3160,432 Hartsville Crossing Blvd,Hartsville,SC,29550,34.360268426016845,-80.06219804658609,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18433325618,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1030.0,2100.0,POINT (-80.06219804658609 34.36026842601684),Darlington,45,031
3161,3161,9615 Charlotte Highway,Indian Land,SC,29707,34.99597238898531,-80.85553103876606,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18035486433,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-80.85553103876606 34.99597238898531),Lancaster,45,057
3162,3162,7467 St. Andrews Rd,Irmo,SC,29063,34.0868619,-81.186634,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18037321433,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.186634 34.0868619),Lexington,45,063
3163,3163,3864 Savannah Highway,Johns Island,SC,29455,32.80173647281333,-80.12533921288015,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18437632068,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-80.12533921288015 32.80173647281333),Charleston,45,019
3164,3164,201 N. Longstreet Street,Kingstree,SC,29556,33.664528999999995,-79.834243,Drive-Thru and Carry Out available. Dining Room closed,18433547717,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2100.0,POINT (-79.834243 33.66452899999999),Williamsburg,45,089
3165,3165,9580 Highway 78,Ladson,SC,29456,32.9879776253057,-80.09751255398464,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18435749500,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-80.09751255398464 32.9879776253057),Charleston,45,019
3166,3166,1263 Great Falls Highway,Lancaster,SC,29720,34.70409821696657,-80.76737448384631,,18032851569,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,POINT (-80.76737448384631 34.70409821696657),Lancaster,45,057
3167,3167,582 521 Bypass Hwy 9,Lancaster,SC,29720,34.729137364918955,-80.75934327116397,Drive-Thru and Carry Out available. Dining Room closed,18032851656,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-80.75934327116397 34.72913736491896),Lancaster,45,057
3168,3168,447 North Harper Street,Laurens,SC,29360,34.504412,-82.010498,,18649849414,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-82.010498 34.504412),Laurens,45,059
3169,3169,123 E. Columbia Ave,Leesville,SC,29070,33.911435413265146,-81.52732122395992,Drive-Thru and Carry Out available. Dining Room closed,18036048552,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,False,1000.0,2100.0,POINT (-81.52732122395992 33.91143541326515),Lexington,45,063
3170,3170,5636 Sunset Boulevard,Lexington,SC,29072,33.993649526963765,-81.2301959413727,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18033593018,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.2301959413727 33.99364952696376),Lexington,45,063
3171,3171,5305 Broad Street,Loris,SC,29569,34.063076580852204,-78.88368854840381,,18437564050,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,POINT (-78.88368854840381 34.0630765808522),Horry,45,051
3172,3172,857 Highway 1 South,Lugoff,SC,29078,34.22767607847212,-80.67509991228582,,18034381113,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2130.0,False,1030.0,2130.0,False,1030.0,2100.0,POINT (-80.67509991228582 34.22767607847212),Kershaw,45,055
3173,3173,308 W. Butler Road,Mauldin,SC,29662,34.77618,-82.317061,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18642886733,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,POINT (-82.317061 34.77618),Greenville,45,045
3174,3174,411 Highway 52,Moncks Corner,SC,29461,33.203081190207385,-79.98947612264357,Drive-Thru and Carry Out available. Dining Room closed,18437618682,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2100.0,POINT (-79.98947612264357 33.20308119020739),Berkeley,45,015
3175,3175,253 W. Mcintyre Street,Mullins,SC,29574,34.19924476448034,-79.2573300202551,,18434646299,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False,1030.0,2300.0,False,1030.0,2300.0,False,1000.0,2200.0,POINT (-79.2573300202551 34.19924476448034),Marion,45,067
3176,3176,1020 Glen Forest Road,Myrtle Beach,SC,29579,33.755614681664014,-78.96417600496295,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18439030944,False,1030.0,2000.0,False,1030.0,2000.0,False,1030.0,2000.0,False,1030.0,2000.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1000.0,2100.0,POINT (-78.96417600496295 33.75561468166401),Horry,45,051
3177,3177,6100 North Kings Highway,Myrtle Beach,SC,29577,33.735354336815035,-78.83202271468105,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed.",18434492165,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1030.0,2100.0,False,1000.0,2100.0,POINT (-78.83202271468105 33.73535433681504),Horry,45,051
3178,3178,110 Heritage Drive,Newberry,SC,29108,34.28301108751732,-81.59095522147845,,18032765581,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,False,1000.0,2200.0,POINT (-81.59095522147845 34.28301108751732),Newberry,45,071
3179,3179,433 E. Martintown Road,North Augusta,SC,29841,33.49403882883564,-81.95613949570081,"Drive-Thru, Carry Out, and Delivery available. Dining Room closed",18032794580,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,False,1100.0,2000.0,POINT (-81.95613949570081 33.49403882883564),Aiken,45,003
