id,Geographic Area Name,Total,White ,White %,Black or African American,Black %,Asian,Asian %,Other,Other %
0500000US31183,"Wheeler County, Nebraska",774,741,95.73643411,0,0,0,0,33,4.263565891
0500000US31185,"York County, Nebraska",14125,12789,90.54159292,174,1.231858407,95,0.672566372,1067,7.553982301
0500000US32001,"Churchill County, Nevada",25516,18717,73.35397398,460,1.802790406,680,2.664994513,5659,22.1782411
0500000US32003,"Clark County, Nevada",2265461,1016368,44.8636282,286684,12.65455464,237663,10.49071249,724746,31.99110468
0500000US32005,"Douglas County, Nevada",49488,40307,81.4480278,243,0.491028128,934,1.88732622,8004,16.17361785
0500000US32007,"Elko County, Nevada",53702,37435,69.70876317,522,0.972030837,598,1.113552568,15147,28.20565342
0500000US32009,"Esmeralda County, Nevada",729,548,75.17146776,4,0.548696845,6,0.823045267,171,23.45679012
0500000US32011,"Eureka County, Nevada",1855,1577,85.01347709,3,0.161725067,4,0.215633423,271,14.60916442
0500000US32013,"Humboldt County, Nevada",17285,12063,69.78883425,147,0.850448366,164,0.948799537,4911,28.41191785
0500000US32015,"Lander County, Nevada",5734,4282,74.6773631,12,0.209277991,27,0.47087548,1413,24.64248343
0500000US32017,"Lincoln County, Nevada",4499,3950,87.79728829,171,3.800844632,21,0.466770393,357,7.935096688
0500000US32019,"Lyon County, Nevada",59235,44813,75.65290791,530,0.894741285,980,1.654427281,12912,21.79792352
0500000US32021,"Mineral County, Nevada",4554,3001,65.89811155,165,3.623188406,65,1.427316645,1323,29.0513834
0500000US32023,"Nye County, Nevada",51591,39153,75.8911438,1573,3.048981411,1060,2.05462193,9805,19.00525285
0500000US32027,"Pershing County, Nevada",6650,4455,66.9924812,322,4.842105263,113,1.69924812,1760,26.46616541
0500000US32029,"Storey County, Nevada",4104,3427,83.50389864,24,0.584795322,67,1.632553606,586,14.27875244
0500000US32031,"Washoe County, Nevada",486492,311769,64.0851237,12295,2.527276913,28799,5.919727354,133629,27.46787203
0500000US32033,"White Pine County, Nevada",9080,6746,74.29515419,442,4.86784141,106,1.167400881,1786,19.66960352
0500000US32510,"Carson City, Nevada",58639,39852,67.96159553,1142,1.947509337,1416,2.41477515,16229,27.67611999
0500000US33001,"Belknap County, New Hampshire",63705,59134,92.82473903,359,0.563535044,588,0.923004474,3624,5.68872145
0500000US33003,"Carroll County, New Hampshire",50107,47199,94.19641966,134,0.267427705,359,0.716466761,2415,4.819685872
0500000US33005,"Cheshire County, New Hampshire",76458,69907,91.43189725,708,0.925998587,1079,1.411232311,4764,6.230871851
0500000US33007,"Coos County, New Hampshire",31268,28946,92.57387745,526,1.682231035,202,0.646027888,1594,5.097863631
0500000US33009,"Grafton County, New Hampshire",91118,81268,89.18984174,819,0.898834478,2867,3.146469413,6164,6.764854365
0500000US33011,"Hillsborough County, New Hampshire",422937,350270,82.81848124,10937,2.58596434,16523,3.906728425,45207,10.688826
0500000US33013,"Merrimack County, New Hampshire",153808,138454,90.01742432,2650,1.722927286,3026,1.967387912,9678,6.292260481
0500000US33015,"Rockingham County, New Hampshire",314176,285715,90.94106488,2278,0.725071298,6316,2.010338154,19867,6.323525667
0500000US33017,"Strafford County, New Hampshire",130889,115890,88.54067187,1513,1.155941294,4506,3.442611679,8980,6.860775161
0500000US33019,"Sullivan County, New Hampshire",43063,39420,91.54030142,203,0.471402364,405,0.940482549,3035,7.047813668
0500000US34001,"Atlantic County, New Jersey",274534,156796,57.11350871,41519,15.12344555,21784,7.934900595,54435,19.82814515
0500000US34003,"Bergen County, New Jersey",955732,543849,56.90392286,54831,5.737068551,158630,16.59774916,198422,20.76125943
0500000US34005,"Burlington County, New Jersey",461860,303024,65.60949205,77749,16.83388906,26235,5.680292729,54852,11.87632616
0500000US34007,"Camden County, New Jersey",523485,293198,56.00886367,101109,19.31459354,32598,6.227112525,96580,18.44943026
0500000US34009,"Cape May County, New Jersey",95263,81536,85.59041811,3567,3.744370847,908,0.953150751,9252,9.712060296
0500000US34011,"Cumberland County, New Jersey",154152,74606,48.3976854,28581,18.54079091,2108,1.367481447,48857,31.69404224
0500000US34013,"Essex County, New Jersey",863728,261487,30.27422985,335047,38.79079988,47591,5.509952207,219603,25.42501806
0500000US34015,"Gloucester County, New Jersey",302294,230313,76.1884126,32992,10.91387854,9543,3.15686054,29446,9.740848313
0500000US34017,"Hudson County, New Jersey",724854,248561,34.2911814,79498,10.96745,124555,17.18346039,272240,37.55790821
0500000US34019,"Hunterdon County, New Jersey",128947,106790,82.81697131,3174,2.461476421,5714,4.431277967,13269,10.2902743
0500000US34021,"Mercer County, New Jersey",387340,178447,46.0698611,74993,19.36102649,48537,12.53085145,85363,22.03826096
0500000US34023,"Middlesex County, New Jersey",863162,361742,41.90893482,84360,9.773368151,228813,26.50869709,188247,21.80899993
0500000US34025,"Monmouth County, New Jersey",643615,476056,73.96595791,41124,6.389534116,36316,5.642503671,90119,14.0020043
0500000US34027,"Morris County, New Jersey",509285,354824,69.67100936,16669,3.273020018,58034,11.3951913,79758,15.66077933
0500000US34029,"Ocean County, New Jersey",637229,534036,83.8059787,19079,2.994057082,11526,1.808768904,72588,11.39119532
0500000US34031,"Passaic County, New Jersey",524118,229573,43.80177746,57809,11.02976811,30852,5.886460683,205884,39.28199375
0500000US34033,"Salem County, New Jersey",64837,46600,71.87254191,9534,14.70456684,667,1.028733593,8036,12.39415766
0500000US34035,"Somerset County, New Jersey",345361,185499,53.71162349,31842,9.219917709,67309,19.48946175,60711,17.57899705
0500000US34037,"Sussex County, New Jersey",144221,121879,84.50849738,3088,2.141158361,3002,2.081527655,16252,11.26881661
0500000US34039,"Union County, New Jersey",575345,236589,41.1212403,117306,20.38881019,32434,5.637313264,189016,32.85263624
0500000US34041,"Warren County, New Jersey",109632,86875,79.24237449,5899,5.380728255,2934,2.676225919,13924,12.70067134
0500000US35001,"Bernalillo County, New Mexico",676444,353144,52.20594757,21344,3.155324018,20253,2.994039418,281703,41.64468899
0500000US35003,"Catron County, New Mexico",3579,2961,82.73260687,37,1.033808326,8,0.223526125,573,16.01005868
0500000US35005,"Chaves County, New Mexico",65157,36649,56.24721826,1225,1.880074282,667,1.023681262,26616,40.8490262
0500000US35006,"Cibola County, New Mexico",27172,8080,29.73649345,284,1.045193582,209,0.76917415,18599,68.44913882
0500000US35007,"Colfax County, New Mexico",12387,8137,65.68983612,36,0.290627271,61,0.492451764,4153,33.52708485
0500000US35009,"Curry County, New Mexico",48430,27928,57.66673549,2900,5.988023952,810,1.672517035,16792,34.67272352
0500000US35011,"De Baca County, New Mexico",1698,1298,76.44287397,8,0.471142521,11,0.647820966,381,22.43816254
0500000US35013,"Doña Ana County, New Mexico",219561,104209,47.46243641,4072,1.854609881,2700,1.229726591,108580,49.45322712
0500000US35015,"Eddy County, New Mexico",62314,36266,58.19879963,977,1.567865969,597,0.95805116,24474,39.27528324
0500000US35017,"Grant County, New Mexico",28185,18266,64.80752173,309,1.096327834,202,0.716693277,9408,33.37945716
0500000US35019,"Guadalupe County, New Mexico",4452,2067,46.42857143,74,1.662174304,50,1.123090746,2261,50.78616352
0500000US35021,"Harding County, New Mexico",657,428,65.14459665,4,0.608828006,0,0,225,34.24657534
0500000US35023,"Hidalgo County, New Mexico",4178,2655,63.54715175,14,0.335088559,14,0.335088559,1495,35.78267113
0500000US35025,"Lea County, New Mexico",74455,34303,46.0721241,2801,3.762003895,661,0.887784568,36690,49.27808744
0500000US35027,"Lincoln County, New Mexico",20269,14263,70.3685431,88,0.434160541,162,0.799250086,5756,28.39804628
0500000US35028,"Los Alamos County, New Mexico",19419,14513,74.73608322,167,0.859982491,1238,6.375199547,3501,18.02873474
0500000US35029,"Luna County, New Mexico",25427,12797,50.32839108,304,1.195579502,175,0.688244779,12151,47.78778464
0500000US35031,"McKinley County, New Mexico",72902,7639,10.47845052,353,0.484211681,948,1.300375847,63962,87.73696195
0500000US35033,"Mora County, New Mexico",4189,2020,48.22153259,14,0.334208642,16,0.381952733,2139,51.06230604
0500000US35035,"Otero County, New Mexico",67839,38167,56.26114772,2662,3.923996521,1056,1.556626719,25954,38.25822904
0500000US35037,"Quay County, New Mexico",8746,6181,70.67230734,110,1.257717814,49,0.560256117,2406,27.50971873
0500000US35039,"Rio Arriba County, New Mexico",40363,13865,34.35076679,206,0.510368407,256,0.634244234,26036,64.50462057
0500000US35041,"Roosevelt County, New Mexico",19191,11910,62.06034078,504,2.626231046,189,0.984836642,6588,34.32859153
0500000US35043,"Sandoval County, New Mexico",148834,81521,54.77310292,3327,2.235376325,2545,1.709958746,61441,41.28156201
0500000US35045,"San Juan County, New Mexico",121661,50416,41.43973829,714,0.586876649,916,0.752911779,69615,57.22047328
0500000US35047,"San Miguel County, New Mexico",27201,12382,45.52038528,344,1.264659388,156,0.573508327,14319,52.64144701
0500000US35049,"Santa Fe County, New Mexico",154823,88915,57.4300976,1412,0.912009198,2367,1.528842614,62129,40.12905059
0500000US35051,"Sierra County, New Mexico",11576,8815,76.14892882,93,0.803386317,125,1.079820318,2543,21.96786455
0500000US35053,"Socorro County, New Mexico",16595,8099,48.80385658,176,1.06056041,311,1.874058451,8009,48.26152456
0500000US35055,"Taos County, New Mexico",34489,19084,55.33358462,173,0.501609209,210,0.608889791,15022,43.55591638
0500000US35057,"Torrance County, New Mexico",15045,9801,65.1445663,133,0.884014623,54,0.35892323,5057,33.61249585
0500000US35059,"Union County, New Mexico",4079,2712,66.48688404,66,1.618043638,7,0.171610689,1294,31.72346163
0500000US35061,"Valencia County, New Mexico",76205,39446,51.76300768,973,1.276819106,446,0.585263434,35340,46.37490978
0500000US36001,"Albany County, New York",314848,215496,68.44445574,43206,13.72281228,24473,7.772957109,31673,10.05977488
0500000US36003,"Allegany County, New York",46456,42555,91.60280696,829,1.784484243,379,0.815825728,2693,5.796883072
0500000US36005,"Bronx County, New York",1472654,207573,14.09516424,487118,33.07755929,69559,4.723376978,708404,48.10389949
0500000US36007,"Broome County, New York",198683,158674,79.86289718,12684,6.384038896,9372,4.717061852,17953,9.036002074
0500000US36009,"Cattaraugus County, New York",77042,68128,88.4296877,1043,1.353807014,567,0.735962202,7304,9.48054308
0500000US36011,"Cayuga County, New York",76248,67017,87.89345294,2910,3.816493547,385,0.504931277,5936,7.785122233
0500000US36013,"Chautauqua County, New York",127657,109333,85.64591053,3354,2.627352985,818,0.640779589,14152,11.0859569
0500000US36015,"Chemung County, New York",84148,70463,83.73698721,5315,6.316252317,1432,1.701763559,6938,8.24499691
0500000US36017,"Chenango County, New York",47220,43531,92.18763236,357,0.756035578,245,0.518847946,3087,6.537484117
0500000US36019,"Clinton County, New York",79843,70142,87.84990544,3060,3.832521323,975,1.2211465,5666,7.096426737
0500000US36021,"Columbia County, New York",61570,51533,83.69822966,2557,4.152996589,1431,2.324183856,6049,9.824589898
0500000US36023,"Cortland County, New York",46809,41250,88.1240787,895,1.912025465,1028,2.196158858,3636,7.767736974
0500000US36025,"Delaware County, New York",44308,39466,89.07195089,1072,2.419427643,489,1.103638169,3281,7.404983299
0500000US36027,"Dutchess County, New York",295911,207251,70.03828854,32289,10.91172684,10781,3.643325189,45590,15.40665943
0500000US36029,"Erie County, New York",954236,693563,72.68254394,134795,14.12596045,46384,4.860852032,79494,8.330643572
0500000US36031,"Essex County, New York",37381,34102,91.22816404,676,1.80840534,229,0.612610685,2374,6.350819935
0500000US36033,"Franklin County, New York",47555,39036,82.08600568,1848,3.886026706,191,0.401640206,6480,13.62632741
0500000US36035,"Fulton County, New York",53324,47775,89.59380392,1068,2.002850499,349,0.654489536,4132,7.74885605
0500000US36037,"Genesee County, New York",58388,51541,88.27327533,1441,2.467972871,416,0.712475166,4990,8.546276632
0500000US36039,"Greene County, New York",47931,40490,84.47560034,2370,4.944607874,506,1.055684213,4565,9.524107571
0500000US36041,"Hamilton County, New York",5107,4785,93.69492853,31,0.607009986,12,0.234971608,279,5.463089877
0500000US36043,"Herkimer County, New York",60139,55246,91.86384875,759,1.26207619,370,0.615241358,3764,6.258833702
0500000US36045,"Jefferson County, New York",116721,96244,82.45645599,6707,5.746181064,2248,1.925960196,11522,9.871402747
0500000US36047,"Kings County, New York",2736074,1028774,37.60037192,772050,28.21743856,373680,13.65752534,561570,20.52466417
0500000US36049,"Lewis County, New York",26582,25121,94.50379956,109,0.410051915,76,0.285907757,1276,4.800240764
0500000US36051,"Livingston County, New York",61834,55442,89.66264515,1191,1.926124786,657,1.062522237,4544,7.348707831
0500000US36053,"Madison County, New York",68016,61504,90.42578217,1120,1.646671371,679,0.998294519,4713,6.929251941
0500000US36055,"Monroe County, New York",759443,521127,68.61963307,118879,15.65344601,32630,4.296569986,86807,11.43035093
0500000US36057,"Montgomery County, New York",49532,40209,81.17782444,1267,2.55794234,489,0.987240572,7567,15.27699265
0500000US36059,"Nassau County, New York",1395774,817196,58.5478738,153274,10.98129067,164201,11.7641538,261103,18.70668174
0500000US36061,"New York County, New York",1694251,847604,50.02824257,229361,13.53760452,221995,13.10284013,395291,23.33131277
0500000US36063,"Niagara County, New York",212666,175821,82.67471058,16740,7.87149803,2459,1.156273217,17646,8.297518174
0500000US36065,"Oneida County, New York",232125,185042,79.71653204,16184,6.972105547,10626,4.577705977,20273,8.733656435
0500000US36067,"Onondaga County, New York",476516,353232,74.12804607,56947,11.9507005,20235,4.246447129,46102,9.674806302
0500000US36069,"Ontario County, New York",112458,98880,87.9261591,2662,2.367105942,1383,1.229792456,9533,8.476942503
0500000US36071,"Orange County, New York",401310,248085,61.81879345,45543,11.34858339,12025,2.99643667,95657,23.83618649
0500000US36073,"Orleans County, New York",40343,34643,85.87115485,1951,4.836031034,154,0.381726694,3595,8.911087425
0500000US36075,"Oswego County, New York",117525,107264,91.26909168,1584,1.347798341,871,0.741118911,7806,6.641991066
0500000US36077,"Otsego County, New York",58524,52403,89.54104299,1286,2.197389105,827,1.413095482,4008,6.848472422
0500000US36079,"Putnam County, New York",97668,75406,77.20645452,2828,2.895523611,2225,2.278125896,17209,17.61989597
0500000US36081,"Queens County, New York",2405464,621475,25.83597177,403077,16.75672552,660631,27.46376583,720281,29.94353688
0500000US36083,"Rensselaer County, New York",161130,126828,78.71159933,12872,7.988580649,5776,3.584683175,15654,9.715136846
0500000US36085,"Richmond County, New York",495747,295519,59.61084989,52039,10.49708823,59279,11.95751059,88910,17.93455129
0500000US36087,"Rockland County, New York",338329,214890,63.51509921,35542,10.50515918,20685,6.113871409,67212,19.8658702
0500000US36089,"St. Lawrence County, New York",108505,97530,89.88525874,3074,2.833049168,1105,1.018386249,6796,6.263305838
0500000US36091,"Saratoga County, New York",235509,206278,87.58816011,4047,1.718405666,7494,3.182043998,17690,7.511390223
0500000US36093,"Schenectady County, New York",158061,107493,68.00728833,17322,10.95906011,8354,5.285301244,24892,15.74835032
0500000US36095,"Schoharie County, New York",29714,27112,91.24318503,305,1.026452177,211,0.710102982,2086,7.02025981
0500000US36097,"Schuyler County, New York",17898,16750,93.58587552,101,0.564308861,108,0.603419376,939,5.246396245
0500000US36099,"Seneca County, New York",33814,29737,87.9428639,1414,4.181699888,269,0.795528479,2394,7.079907731
0500000US36101,"Steuben County, New York",93584,84953,90.77726962,1469,1.569712771,1633,1.744956403,5529,5.908061207
0500000US36103,"Suffolk County, New York",1525920,1022846,67.03143022,114294,7.490169865,65779,4.31077645,323001,21.16762347
0500000US36105,"Sullivan County, New York",78624,56040,71.27594628,6814,8.666564917,1597,2.031186406,14173,18.0263024
0500000US36107,"Tioga County, New York",48455,44557,91.95542256,452,0.93282427,379,0.782169023,3067,6.32958415
0500000US36109,"Tompkins County, New York",105740,78657,74.38717609,4597,4.347456024,10532,9.960279932,11954,11.30508795
0500000US36111,"Ulster County, New York",181851,141728,77.93633249,11063,6.083551919,3860,2.122616868,25200,13.85749872
0500000US36113,"Warren County, New York",65737,59911,91.1374112,799,1.215449442,753,1.14547363,4274,6.501665729
0500000US36115,"Washington County, New York",61302,55162,89.98401357,1715,2.797624874,326,0.531793416,4099,6.686568138
0500000US36117,"Wayne County, New York",91283,80476,88.16099383,2562,2.806656223,487,0.533505691,7758,8.498844254
0500000US36119,"Westchester County, New York",1004457,533150,53.07842944,141094,14.04679344,65707,6.541544337,264506,26.33323278
0500000US36121,"Wyoming County, New York",40531,36046,88.93439589,1999,4.932027337,218,0.53785991,2268,5.595716859
0500000US36123,"Yates County, New York",24774,23264,93.9049003,161,0.649874869,93,0.375393558,1256,5.069831275
0500000US37001,"Alamance County, North Carolina",171415,105847,61.74897179,34014,19.84307091,2848,1.661464866,28706,16.74649243
0500000US37003,"Alexander County, North Carolina",36444,31284,85.84129075,1932,5.301284162,392,1.075622873,2836,7.781802217
0500000US37005,"Alleghany County, North Carolina",10888,9544,87.65613519,104,0.955180015,15,0.137766348,1225,11.25091844
0500000US37007,"Anson County, North Carolina",22055,10692,48.47880299,9871,44.75629109,221,1.002040354,1271,5.762865563
0500000US37009,"Ashe County, North Carolina",26577,24435,91.94039959,127,0.477856793,103,0.387553147,1912,7.194190465
0500000US37011,"Avery County, North Carolina",17806,15746,88.430866,664,3.729080085,63,0.353813321,1333,7.486240593
0500000US37013,"Beaufort County, North Carolina",44652,29817,66.77640419,10303,23.07399445,166,0.371763863,4366,9.777837499
0500000US37015,"Bertie County, North Carolina",17934,6339,35.34626966,10720,59.77472956,63,0.351288056,812,4.527712724
0500000US37017,"Bladen County, North Carolina",29606,16102,54.38762413,9576,32.34479497,48,0.162129298,3880,13.1054516
0500000US37019,"Brunswick County, North Carolina",136693,112307,82.16002282,11546,8.446665155,910,0.665725385,11930,8.727586636
0500000US37021,"Buncombe County, North Carolina",269452,218867,81.22671199,15311,5.682273652,3322,1.232872645,31952,11.85814171
0500000US37023,"Burke County, North Carolina",87570,69671,79.56035172,4854,5.542994176,3168,3.617677287,9877,11.27897682
0500000US37025,"Cabarrus County, North Carolina",225804,137756,61.00689093,42622,18.87566208,11984,5.307257622,33442,14.81018937
0500000US37027,"Caldwell County, North Carolina",80652,68859,85.37791995,3914,4.85294847,544,0.674502802,7335,9.094628775
0500000US37029,"Camden County, North Carolina",10355,8312,80.27040077,1055,10.18831482,119,1.149203283,869,8.39208112
0500000US37031,"Carteret County, North Carolina",67686,58255,86.06654256,3274,4.837041633,594,0.877581775,5563,8.218834028
0500000US37033,"Caswell County, North Carolina",22736,14232,62.59676284,6824,30.0140746,64,0.281491907,1616,7.107670654
0500000US37035,"Catawba County, North Carolina",160610,118946,74.05890044,12835,7.991407758,7023,4.372704066,21806,13.57698773
0500000US37037,"Chatham County, North Carolina",76285,54431,71.35216622,7914,10.37425444,1627,2.132791506,12313,16.14078784
0500000US37039,"Cherokee County, North Carolina",28774,25640,89.1082227,381,1.324112046,158,0.549106833,2595,9.018558421
0500000US37041,"Chowan County, North Carolina",13708,8351,60.92063029,4408,32.15640502,40,0.291800409,909,6.631164284
0500000US37043,"Clay County, North Carolina",11089,10150,91.53214898,65,0.586166471,40,0.360717828,834,7.520966724
0500000US37045,"Cleveland County, North Carolina",99519,71076,71.41952793,20159,20.25643344,861,0.865161426,7423,7.458877199
0500000US37047,"Columbus County, North Carolina",50623,30380,60.0122474,14586,28.81299014,161,0.318037256,5496,10.8567252
0500000US37049,"Craven County, North Carolina",100720,66703,66.22617156,20204,20.05957109,3093,3.070889595,10720,10.64336775
0500000US37051,"Cumberland County, North Carolina",334728,141912,42.39621424,127610,38.12349131,9173,2.740434024,56033,16.73986042
0500000US37053,"Currituck County, North Carolina",28100,23878,84.97508897,1392,4.953736655,275,0.978647687,2555,9.09252669
0500000US37055,"Dare County, North Carolina",36915,32429,87.84775836,703,1.904374915,265,0.717865366,3518,9.530001354
0500000US37057,"Davidson County, North Carolina",168930,131922,78.09270112,16065,9.509856153,2468,1.460960161,18475,10.93648257
0500000US37059,"Davie County, North Carolina",42712,35340,82.74021352,2428,5.684585128,280,0.655553474,4664,10.91964787
0500000US37061,"Duplin County, North Carolina",48715,26084,53.54408293,11604,23.82017859,173,0.355126758,10854,22.28061172
0500000US37063,"Durham County, North Carolina",324833,139231,42.86233234,110610,34.05134331,16817,5.177121783,58175,17.90920257
0500000US37065,"Edgecombe County, North Carolina",48900,17631,36.05521472,27429,56.09202454,113,0.231083845,3727,7.621676892
0500000US37067,"Forsyth County, North Carolina",382590,214877,56.16377846,95324,24.91544473,9280,2.425573068,63109,16.49520374
0500000US37069,"Franklin County, North Carolina",68573,43473,63.39667216,15990,23.31821562,465,0.67810946,8645,12.60700276
0500000US37071,"Gaston County, North Carolina",227943,156794,68.78649487,40323,17.6899488,3543,1.554335952,27283,11.96922038
0500000US37073,"Gates County, North Carolina",10478,6762,64.53521664,3023,28.85092575,25,0.238595152,668,6.375262455
0500000US37075,"Graham County, North Carolina",8030,6913,86.08966376,50,0.622665006,22,0.273972603,1045,13.01369863
0500000US37077,"Granville County, North Carolina",60992,34579,56.69432057,18435,30.22527545,370,0.606636936,7608,12.47376705
0500000US37079,"Greene County, North Carolina",20451,9992,48.85824654,7250,35.45058921,37,0.180920248,3172,15.510244
0500000US37081,"Guilford County, North Carolina",541299,263428,48.66589445,181848,33.59474154,28922,5.343072867,67101,12.39629114
0500000US37083,"Halifax County, North Carolina",48622,19304,39.70219242,24846,51.10032496,284,0.584097734,4188,8.613384887
0500000US37085,"Harnett County, North Carolina",133568,81867,61.29237542,27417,20.52662314,1494,1.118531385,22790,17.06247005
0500000US37087,"Haywood County, North Carolina",62089,56440,90.90177004,663,1.067821997,370,0.595918762,4616,7.434489201
0500000US37089,"Henderson County, North Carolina",116281,94151,80.96851592,3388,2.913631634,1347,1.158400771,17395,14.95945167
0500000US37091,"Hertford County, North Carolina",21552,7622,35.36562732,12393,57.50278396,123,0.570712695,1414,6.560876021
0500000US37093,"Hoke County, North Carolina",52082,21031,40.38055374,16766,32.1915441,750,1.440036865,13535,25.98786529
0500000US37095,"Hyde County, North Carolina",4589,2956,64.41490521,1169,25.47395947,7,0.152538679,457,9.958596644
0500000US37097,"Iredell County, North Carolina",186693,139369,74.6514331,21678,11.61157622,4785,2.563031287,20861,11.17395939
0500000US37099,"Jackson County, North Carolina",43109,33426,77.53833306,856,1.985664246,512,1.187687026,8315,19.28831566
0500000US37101,"Johnston County, North Carolina",215999,142425,65.93780527,33730,15.61581304,1886,0.873152191,37958,17.57322951
0500000US37103,"Jones County, North Carolina",9172,5867,63.96641954,2579,28.11818578,34,0.370693415,692,7.544701265
0500000US37105,"Lee County, North Carolina",63285,38413,60.69842775,10885,17.1999684,663,1.047641621,13324,21.05396223
0500000US37107,"Lenoir County, North Carolina",55122,27113,49.18725736,22195,40.26522985,336,0.609556983,5478,9.937955807
0500000US37109,"Lincoln County, North Carolina",86810,72716,83.76454326,4482,5.162999654,711,0.819030066,8901,10.25342702
0500000US37111,"McDowell County, North Carolina",44578,38356,86.04244246,1732,3.8853246,388,0.870384495,4102,9.201848445
0500000US37113,"Macon County, North Carolina",37014,32099,86.72124061,257,0.694331874,265,0.715945318,4393,11.8684822
0500000US37115,"Madison County, North Carolina",21193,19373,91.41225876,215,1.014485915,87,0.410512905,1518,7.162742415
0500000US37117,"Martin County, North Carolina",22031,11624,52.76201716,8922,40.49748082,99,0.449366801,1386,6.291135219
0500000US37119,"Mecklenburg County, North Carolina",1115482,520567,46.66744959,330458,29.62468242,72035,6.457746517,192422,17.25012147
0500000US37121,"Mitchell County, North Carolina",14903,13663,91.67952761,53,0.355633094,54,0.362343152,1133,7.602496142
0500000US37123,"Montgomery County, North Carolina",25751,16917,65.69453613,4226,16.41101316,393,1.526154324,4215,16.36829638
0500000US37125,"Moore County, North Carolina",99727,77010,77.22081282,10671,10.70021158,1264,1.267460166,10782,10.81151544
0500000US37127,"Nash County, North Carolina",94970,47378,49.88733284,36958,38.91544698,915,0.963462146,9719,10.23375803
0500000US37129,"New Hanover County, North Carolina",225702,170837,75.69139839,27386,12.13369842,3515,1.557363249,23964,10.61753994
0500000US37131,"Northampton County, North Carolina",17471,6915,39.57987522,9689,55.45761548,27,0.154541812,840,4.807967489
0500000US37133,"Onslow County, North Carolina",204576,137072,67.002972,28026,13.6995542,4729,2.311610355,34749,16.98586344
0500000US37135,"Orange County, North Carolina",148696,99091,66.63999032,15848,10.65798676,12674,8.523430355,21083,14.17859256
0500000US37137,"Pamlico County, North Carolina",12276,9216,75.07331378,2061,16.7888563,62,0.505050505,937,7.632779407
0500000US37139,"Pasquotank County, North Carolina",40568,22019,54.27676987,14478,35.68822717,470,1.15854861,3601,8.876454348
0500000US37141,"Pender County, North Carolina",60203,45305,75.2537249,7619,12.65551551,342,0.568078003,6937,11.52268159
0500000US37143,"Perquimans County, North Carolina",13005,9412,72.37216455,2715,20.87658593,39,0.29988466,839,6.45136486
0500000US37145,"Person County, North Carolina",39097,25554,65.36051359,9937,25.41627235,125,0.319717625,3481,8.903496432
0500000US37147,"Pitt County, North Carolina",170243,88790,52.15486099,60414,35.48692164,3078,1.808003853,17961,10.55021352
0500000US37149,"Polk County, North Carolina",19328,16934,87.6138245,698,3.61134106,60,0.310430464,1636,8.464403974
0500000US37151,"Randolph County, North Carolina",144171,111459,77.31027738,8748,6.067794494,2173,1.507237933,21791,15.11469019
0500000US37153,"Richmond County, North Carolina",42946,23969,55.81194989,12881,29.99348018,364,0.847576026,5732,13.3469939
0500000US37155,"Robeson County, North Carolina",116530,30041,25.77962756,26424,22.67570583,908,0.77919849,59157,50.76546812
0500000US37157,"Rockingham County, North Carolina",91096,65434,71.8297181,16789,18.4300079,500,0.54887152,8373,9.191402477
0500000US37159,"Rowan County, North Carolina",146875,102693,69.9186383,23012,15.66774468,1522,1.036255319,19648,13.3773617
0500000US37161,"Rutherford County, North Carolina",64444,52808,81.94401341,5903,9.159890758,348,0.540003724,5385,8.356092111
0500000US37163,"Sampson County, North Carolina",59036,31254,52.94057863,14130,23.93454841,231,0.391286673,13421,22.73358629
0500000US37165,"Scotland County, North Carolina",34174,14402,42.14314976,13162,38.51466027,343,1.003687014,6267,18.33850296
0500000US37167,"Stanly County, North Carolina",62504,49149,78.63336746,7079,11.32567516,1145,1.83188276,5131,8.209074619
0500000US37169,"Stokes County, North Carolina",44520,39966,89.77088949,1644,3.692722372,159,0.357142857,2751,6.179245283
0500000US37171,"Surry County, North Carolina",71359,59307,83.11074987,2486,3.483793215,378,0.529715943,9188,12.87574097
0500000US37173,"Swain County, North Carolina",14117,8638,61.18863781,108,0.765035064,54,0.382517532,5317,37.66380959
0500000US37175,"Transylvania County, North Carolina",32986,28957,87.78572728,1037,3.143757958,173,0.524464925,2819,8.546049839
0500000US37177,"Tyrrell County, North Carolina",3245,1903,58.6440678,938,28.90600924,43,1.325115562,361,11.1248074
0500000US37179,"Union County, North Carolina",238267,165562,69.48591286,26981,11.32385097,9572,4.01734189,36152,15.17289427
0500000US37181,"Vance County, North Carolina",42578,16682,39.17985814,21237,49.8778712,286,0.671708394,4373,10.27056226
0500000US37183,"Wake County, North Carolina",1129410,663832,58.77688351,208493,18.46034655,97042,8.592273842,160043,14.1704961
0500000US37185,"Warren County, North Carolina",18642,7253,38.90676966,9114,48.88960412,62,0.332582341,2213,11.87104388
0500000US37187,"Washington County, North Carolina",11003,4999,45.43306371,5375,48.85031355,37,0.336271926,592,5.380350813
0500000US37189,"Watauga County, North Carolina",54086,45726,84.54313501,2149,3.973301779,945,1.747217395,5266,9.73634582
0500000US37191,"Wayne County, North Carolina",117333,62452,53.22628757,35795,30.50718894,1580,1.346594735,17506,14.91992875
0500000US37193,"Wilkes County, North Carolina",65969,57105,86.56338583,2634,3.99278449,325,0.492655641,5905,8.951174036
0500000US37195,"Wilson County, North Carolina",78784,37341,47.39667953,30097,38.20191917,900,1.142363932,10446,13.25903737
